channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
6,2016-09-02,1,9,2016,2,5,8,0,0,3,19,121,77,21,101,1165,4,3.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,1,15,8,0,0,4,7,124,77,21,101,341,4,3.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,22,5,1,1,1,2,11,127,77,21,101,0,4,2.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,5,5,8,0,0,2,11,127,77,21,101,0,4,3.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,2,9,8,0,0,5,1,83,77,21,101,501,4,3.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,21,5,5,0,0,2,11,19,52,0,95,247,4,2.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,6,18,5,0,0,3,14,131,77,21,101,1165,5,5.0,0,1,0,63,5,16,0
6,2016-09-02,2,9,2016,15,5,5,0,0,4,20,38,77,21,101,876,5,5.0,0,0,0,51,5,16,0
6,2016-09-02,1,9,2016,15,5,1,1,1,2,11,127,77,21,101,0,5,4.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,6,18,5,0,0,2,11,127,77,21,101,922,5,4.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,19,5,8,0,0,4,12,126,77,21,101,0,5,4.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,6,5,8,0,0,3,14,117,77,21,101,18,5,5.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,14,5,5,0,0,4,20,6,77,21,101,1014,5,5.0,0,1,0,50,5,16,0
6,2016-09-02,1,9,2016,14,5,1,1,1,3,14,131,77,21,101,1217,6,5.0,0,1,0,63,5,16,0
6,2016-09-02,2,9,2016,9,16,0,1,1,3,16,50,14,0,63,780,6,4.0,0,0,0,63,5,16,0
6,2016-09-02,1,9,2016,2,5,8,0,0,2,11,127,77,21,101,1264,6,5.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,20,5,8,0,0,2,11,127,77,21,101,0,6,4.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,8,5,8,0,0,3,14,104,0,0,0,1165,6,5.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,5,18,11,1,2,2,11,127,77,21,101,0,7,4.0,0,1,0,63,5,16,0
6,2016-09-02,2,9,2016,1,7,8,0,0,4,12,126,19,10,49,184,9,5.0,0,0,0,63,5,16,0
6,2016-09-02,1,9,2016,21,5,5,0,0,5,1,5,47,0,92,160,9,8.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,14,5,8,0,0,3,14,93,77,21,101,826,9,7.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,14,5,8,0,0,2,11,127,77,21,101,1008,9,9.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,17,5,8,0,0,4,7,94,40,0,98,228,11,9.0,0,1,0,17,5,16,0
6,2016-09-02,1,9,2016,7,5,1,1,1,2,2,31,77,21,101,1117,12,11.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,9,5,5,0,0,2,11,127,77,21,101,260,12,8.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,1,5,4,0,0,2,11,127,77,21,101,922,12,7.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,13,8,8,0,0,1,5,36,77,21,101,1165,12,7.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,15,5,8,0,0,3,14,117,3,0,6,18,13,8.0,0,1,0,17,5,16,0
6,2016-09-02,2,9,2016,22,5,5,0,0,2,11,127,48,12,64,0,13,11.0,0,0,0,63,5,16,0
6,2016-09-02,2,9,2016,12,5,5,0,0,2,11,127,9,18,22,0,14,12.0,0,0,0,17,5,16,0
6,2016-09-02,1,9,2016,18,5,1,1,2,3,14,117,3,0,6,1165,17,10.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,17,8,8,0,0,3,16,50,77,21,101,1165,20,15.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,19,5,8,0,0,5,1,5,77,21,101,1165,22,14.0,0,1,0,63,5,16,0
6,2016-09-02,2,9,2016,12,5,5,0,0,2,11,127,77,21,101,0,25,14.0,0,0,0,17,5,16,0
6,2016-09-02,1,9,2016,14,9,8,0,0,2,11,127,77,21,101,280,27,22.0,0,1,0,63,5,16,0
6,2016-09-02,1,9,2016,19,18,11,1,1,2,11,127,77,21,101,1198,38,24.0,0,1,0,63,5,16,0
1,2016-09-02,1,9,2016,7,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,7,5,1,1,1,3,14,51,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,9,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,18,5,8,0,0,2,13,92,36,0,47,956,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,2,5,4,0,0,2,11,127,48,12,64,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,1,5,1,1,1,4,20,41,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,17,9,8,0,0,4,20,41,77,21,101,926,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,12,5,3,0,0,3,16,88,61,0,42,862,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,2,9,2016,21,8,8,0,0,3,14,51,77,21,101,1177,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,18,5,11,1,1,2,13,92,36,0,47,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,22,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,19,5,5,0,0,2,11,127,9,18,91,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,7,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,6,9,2016,12,5,1,1,1,3,16,50,77,21,101,1165,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,4,9,2016,18,5,8,0,0,2,11,127,73,16,77,702,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,9,5,1,1,1,3,14,117,3,0,6,94,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,10,18,11,1,2,2,11,127,9,11,50,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,5,5,8,0,0,2,13,3,77,21,101,1051,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,13,5,5,0,0,3,16,50,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,9,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,12,5,5,0,0,2,11,19,52,0,95,247,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,14,9,2016,14,5,5,0,0,2,13,15,63,0,84,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,12,5,1,1,2,3,6,57,77,21,101,132,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,20,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,12,5,1,1,1,3,16,50,68,0,35,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,21,16,0,1,1,1,5,60,0,0,62,780,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,16,5,5,0,0,4,12,113,77,21,101,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,15,9,8,0,0,4,20,38,27,0,68,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,20,18,5,0,0,3,19,121,29,0,38,910,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,0,5,4,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,7,9,2016,18,18,5,0,0,3,6,109,60,0,86,1165,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,4,9,2016,11,5,5,0,0,2,11,127,74,19,85,0,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,23,5,5,0,0,2,11,127,9,18,80,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,13,9,8,0,0,4,20,81,77,21,101,839,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,18,11,1,2,2,3,45,77,21,101,713,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,19,5,1,1,1,3,16,50,33,0,9,6,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,7,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,10,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,9,5,1,1,1,2,11,127,28,4,18,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,9,5,8,0,0,3,14,117,3,0,6,18,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,17,5,1,1,1,3,16,9,0,0,0,1165,1,1.0,1,1,0,0,0,16,0
2,2016-09-02,1,9,2016,13,8,5,0,0,2,11,127,9,18,80,242,1,1.0,1,1,0,14,3,16,0
1,2016-09-02,4,9,2016,9,5,1,1,2,2,11,127,77,21,101,0,1,1.0,1,0,0,0,0,16,0
3,2016-09-02,2,9,2016,1,18,11,1,1,2,11,19,52,0,95,1165,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,4,9,2016,1,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,0,0,19,4,4,0
0,2016-09-02,4,9,2016,14,18,11,1,2,4,17,55,77,21,101,1056,1,1.0,1,0,5,2,1,16,0
1,2016-09-02,3,9,2016,12,5,1,1,2,2,11,127,77,21,101,0,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,8,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,0,5,8,0,0,2,13,3,8,0,15,1083,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,12,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,4,9,2016,4,5,5,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,12,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,10,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,9,9,2016,3,5,3,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,0,0,16,0
5,2016-09-02,5,9,2016,13,5,5,0,0,4,20,41,77,21,101,0,1,1.0,1,0,0,40,5,16,0
1,2016-09-02,1,9,2016,8,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,10,5,11,1,1,3,6,57,77,21,101,641,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,6,5,8,0,0,3,14,117,3,0,6,94,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,13,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,13,5,5,0,0,3,6,115,65,0,0,476,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,8,9,2016,23,5,5,0,0,2,11,127,9,18,80,0,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,2,9,2016,3,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,7,9,2016,21,5,8,0,0,2,11,127,73,16,77,261,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,2,9,2016,8,5,5,0,0,2,11,127,0,0,0,1165,1,1.0,1,0,0,0,0,16,0
4,2016-09-02,3,9,2016,7,5,1,1,1,2,11,127,77,21,101,1165,1,1.0,1,0,3,19,2,19,0
2,2016-09-02,2,9,2016,2,5,1,1,1,2,11,127,9,18,59,0,1,1.0,1,0,0,14,3,16,0
1,2016-09-02,1,9,2016,3,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,22,18,5,0,0,3,6,57,77,21,101,641,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,23,5,8,0,0,2,13,3,8,0,15,1083,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,2,9,2016,3,5,5,0,0,2,11,127,77,21,101,1198,1,1.0,1,0,0,56,5,16,0
1,2016-09-02,1,9,2016,2,9,8,0,0,5,1,5,77,21,101,160,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,3,9,2016,21,18,11,1,1,2,11,127,77,21,101,783,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,17,5,8,0,0,4,7,94,77,21,101,1111,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,4,16,0,1,1,4,20,81,0,0,0,780,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,5,18,11,1,1,2,13,92,77,21,101,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,17,9,8,0,0,2,11,127,77,21,101,261,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,6,9,2016,21,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,10,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,2,5,1,1,1,4,20,38,77,21,101,1235,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,3,8,8,0,0,3,16,50,39,0,73,998,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,10,5,4,0,0,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,1,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,2,9,2016,1,5,8,0,0,2,13,3,77,21,101,409,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,2,9,2016,9,5,8,0,0,3,14,117,3,0,6,1107,1,1.0,1,0,0,0,0,16,0
3,2016-09-02,3,9,2016,21,18,11,1,1,2,11,127,77,21,101,370,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,5,18,11,1,1,2,11,127,77,21,101,157,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,0,8,8,0,0,3,16,50,39,0,73,1165,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,4,9,2016,1,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,12,5,1,1,1,2,11,127,16,20,99,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,2,9,2016,0,5,8,0,0,2,13,15,63,0,84,1096,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,1,19,11,1,1,2,11,127,9,18,80,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,5,9,2016,19,18,11,1,1,2,11,127,77,21,101,372,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,0,5,8,0,0,2,13,3,8,0,15,1083,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,23,5,11,1,1,2,11,127,77,21,101,983,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,1,19,11,1,2,4,12,126,77,21,101,827,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,3,9,2016,0,5,5,0,0,2,11,127,77,21,101,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,13,18,5,0,0,4,12,35,77,21,101,381,1,1.0,1,1,0,0,0,16,0
4,2016-09-02,2,9,2016,10,5,8,0,0,2,11,127,77,21,101,0,1,1.0,1,0,0,19,2,0,0
3,2016-09-02,4,9,2016,9,5,1,1,1,2,11,127,54,14,70,0,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,3,9,2016,8,5,1,1,1,2,11,127,54,14,70,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,4,5,1,1,2,2,11,127,9,18,80,0,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,19,18,11,1,2,2,11,127,77,21,101,1165,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,5,9,2016,17,7,8,0,0,2,11,19,77,21,101,892,1,1.0,1,0,0,0,0,16,0
2,2016-09-02,1,9,2016,16,8,5,0,0,2,11,127,48,12,64,1260,1,1.0,1,1,0,14,3,16,0
1,2016-09-02,1,9,2016,14,5,5,0,0,3,19,121,29,0,38,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,13,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,5,8,0,0,3,14,117,3,0,6,1107,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,11,18,5,0,0,3,6,115,65,0,0,476,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,21,5,8,0,0,3,14,117,3,0,6,94,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,19,5,8,0,0,2,11,127,73,16,77,261,1,1.0,1,1,0,0,0,16,0
0,2016-09-02,2,9,2016,22,18,5,0,0,3,14,104,0,0,88,952,1,1.0,1,0,5,2,1,16,0
2,2016-09-02,1,9,2016,17,5,8,0,0,2,11,127,0,0,0,114,1,1.0,1,1,0,14,3,16,0
1,2016-09-02,2,9,2016,18,5,3,0,0,2,13,15,63,0,84,0,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,19,18,5,0,0,4,7,94,77,21,101,1194,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,1,18,11,1,1,2,11,127,9,18,80,110,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,0,5,8,0,0,1,10,33,77,21,101,1045,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,11,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,17,5,1,1,1,2,11,127,54,14,70,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,3,5,3,0,0,2,11,127,69,2,5,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,12,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,18,5,8,0,0,4,7,94,77,21,101,894,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,9,8,0,0,2,11,127,9,18,91,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,18,5,3,0,0,2,13,15,63,0,84,0,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,3,9,2016,7,5,1,1,1,3,6,57,77,21,101,779,1,1.0,1,0,0,22,5,16,0
1,2016-09-02,1,9,2016,8,5,1,1,1,2,11,127,0,0,0,448,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,22,5,5,0,0,2,11,127,77,21,101,1198,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,0,5,8,0,0,2,13,3,77,21,101,409,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,8,18,11,1,1,2,11,127,48,12,64,1198,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,17,5,8,0,0,4,17,55,77,21,101,397,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,12,5,1,1,1,3,14,104,0,0,88,952,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,2,9,2016,15,5,8,0,0,3,16,50,14,0,63,1165,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,2,9,2016,3,5,5,0,0,2,13,23,77,21,101,789,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,2,9,2016,21,5,11,1,1,2,11,127,28,4,18,110,1,1.0,1,0,0,19,4,4,0
4,2016-09-02,2,9,2016,23,5,8,0,0,2,11,127,44,8,3,0,1,1.0,1,0,3,19,2,19,0
3,2016-09-02,2,9,2016,4,5,1,1,2,2,11,127,28,4,18,898,1,1.0,1,0,0,19,4,4,0
4,2016-09-02,2,9,2016,0,5,3,0,0,2,11,127,77,21,101,0,1,1.0,1,0,3,19,2,19,0
3,2016-09-02,2,9,2016,18,7,8,0,0,4,17,26,77,21,101,1165,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,0,8,8,0,0,3,16,50,33,0,9,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,5,18,11,1,1,2,11,127,28,4,18,110,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,1,18,11,1,1,4,17,110,10,0,7,1165,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,16,18,5,0,0,2,11,127,77,21,101,70,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,4,5,1,1,1,2,13,3,8,0,15,1051,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,22,9,2016,9,5,8,0,0,2,11,127,77,21,101,1247,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,4,9,2016,19,5,5,0,0,4,12,126,77,21,101,1210,1,1.0,1,0,0,19,4,4,0
5,2016-09-02,10,9,2016,22,5,4,0,0,2,11,127,74,19,85,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,3,9,2016,3,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,0,0,0,0,16,0
5,2016-09-02,10,9,2016,2,5,4,0,0,2,11,127,9,18,59,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,1,18,11,1,1,2,11,127,48,12,64,898,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,5,9,2016,5,5,5,0,0,2,11,19,52,0,95,13,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,21,9,2016,23,5,8,0,0,2,11,127,77,21,101,1247,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,16,5,1,1,1,2,11,127,77,21,101,983,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,16,5,5,0,0,3,19,54,67,0,93,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,14,5,5,0,0,2,11,127,77,21,101,0,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,2,9,2016,20,5,1,1,1,3,16,50,39,0,73,54,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,16,5,5,0,0,4,17,110,10,0,7,774,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,20,5,3,0,0,2,13,15,63,0,84,0,1,1.0,1,1,0,0,0,16,0
2,2016-09-02,1,9,2016,9,9,8,0,0,2,11,127,77,21,101,810,1,1.0,1,1,0,14,3,16,0
1,2016-09-02,1,9,2016,0,5,5,0,0,2,11,19,56,0,57,411,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,6,5,8,0,0,2,11,19,52,0,95,330,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,21,18,11,1,1,3,6,115,77,21,101,476,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,2,9,2016,0,5,1,1,1,4,7,99,46,0,58,1165,1,1.0,1,0,0,0,0,16,0
3,2016-09-02,5,9,2016,9,18,11,1,1,2,11,127,9,11,50,0,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,16,5,1,1,1,2,11,127,9,18,80,98,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,2,9,2016,16,5,3,0,0,2,11,127,77,21,101,0,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,0,5,8,0,0,4,7,94,40,0,98,1194,1,1.0,1,1,0,0,0,16,0
0,2016-09-02,2,9,2016,18,18,5,0,0,2,13,130,77,21,101,209,1,1.0,1,0,5,2,1,16,0
5,2016-09-02,2,9,2016,22,5,8,0,0,2,11,127,77,21,101,157,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,17,5,8,0,0,4,7,94,77,21,101,317,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,2,9,2016,2,5,8,0,0,4,7,99,77,21,101,1018,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,15,5,8,0,0,5,1,83,77,21,101,1270,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,3,5,8,0,0,2,11,127,77,21,101,927,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,2,9,2016,23,5,5,0,0,2,11,127,9,18,59,962,1,1.0,1,0,0,41,5,16,0
1,2016-09-02,1,9,2016,22,18,11,1,2,4,12,126,77,21,101,253,1,1.0,1,1,0,0,0,16,0
4,2016-09-02,10,9,2016,17,5,1,1,1,3,14,117,3,0,6,94,1,1.0,1,0,4,19,2,11,0
3,2016-09-02,7,9,2016,15,5,1,1,1,2,11,127,77,21,101,898,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,2,9,2016,1,5,1,1,1,3,19,54,67,0,93,1165,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,21,5,11,1,1,2,11,127,77,21,101,110,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,2,9,2016,7,18,11,1,1,2,11,127,9,11,50,1165,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,2,9,2016,0,5,1,1,1,2,11,127,9,18,80,0,1,1.0,1,0,0,0,0,16,0
4,2016-09-02,4,9,2016,19,5,8,0,0,2,11,127,77,21,101,261,1,1.0,1,0,3,19,2,19,0
1,2016-09-02,2,9,2016,0,5,5,0,0,2,11,127,48,12,64,0,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,15,5,8,0,0,4,17,110,10,0,7,885,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,17,5,8,0,0,4,17,55,77,21,101,397,1,1.0,1,1,0,0,0,16,0
3,2016-09-02,3,9,2016,13,5,5,0,0,4,12,126,77,21,101,1210,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,2,9,2016,12,18,5,0,0,2,11,127,9,18,81,260,1,1.0,1,0,0,19,4,4,0
1,2016-09-02,1,9,2016,23,18,11,1,2,2,11,127,9,18,80,110,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,1,9,2016,18,5,1,1,1,4,17,110,10,0,7,269,1,1.0,1,1,0,0,0,16,0
1,2016-09-02,6,9,2016,12,18,11,1,1,2,11,127,9,18,59,0,1,1.0,1,0,0,0,0,16,0
1,2016-09-02,1,9,2016,17,5,1,1,2,5,1,83,77,21,101,764,1,1.0,1,1,0,0,0,16,0
5,2016-09-02,2,9,2016,23,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,0,0,22,5,16,0
1,2016-09-02,1,9,2016,20,5,1,1,1,3,19,54,67,0,93,1165,1,1.0,1,1,0,0,0,16,0
